lead_time,avg_price_per_room,no_of_special_requests,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
190,117.45,0,12,22,4,8,3,2018,3,1
386,115.0,1,10,23,3,0,2,2018,2,0
1,75.0,1,6,17,3,2,1,2018,2,1
41,123.3,2,3,15,4,3,0,2018,3,1
88,88.7,0,3,23,4,4,0,2018,2,1
47,80.75,0,10,16,3,2,2,2018,2,1
8,85.0,0,10,21,3,3,0,2017,2,1
55,85.85,0,3,29,4,4,0,2018,2,1
0,65.0,1,10,17,2,1,1,2018,1,1
144,92.55,0,5,25,4,4,1,2018,1,0
99,198.9,2,6,11,4,1,0,2018,2,1
86,65.0,0,6,26,2,0,1,2018,1,1
204,72.75,0,10,9,3,2,2,2017,2,1
208,72.25,1,12,1,4,3,0,2017,2,0
3,142.33,0,6,14,4,3,0,2018,1,1
1,0.0,1,10,13,1,1,0,2017,1,1
11,161.0,1,3,24,4,2,0,2018,2,1
45,125.1,1,9,18,4,1,2,2018,2,1
164,94.5,0,7,21,4,3,0,2018,2,0
292,109.0,0,7,21,3,2,0,2018,2,0
105,75.0,0,10,12,3,3,0,2018,2,1
148,96.9,0,8,21,3,1,2,2018,3,1
31,156.42,1,9,18,4,2,2,2018,1,0
58,153.0,1,4,5,4,3,0,2018,2,1
65,80.75,1,10,23,3,1,2,2018,2,1
37,105.0,0,10,13,3,3,0,2018,2,1
86,100.0,0,9,9,2,2,0,2017,2,1
37,95.0,0,10,13,3,3,0,2018,1,1
96,94.5,0,7,11,3,1,2,2017,2,1
418,107.0,0,9,26,3,2,1,2018,2,0
44,103.95,0,3,17,4,2,0,2018,1,1
138,94.5,0,8,22,3,1,2,2017,2,0
256,90.0,0,6,15,3,2,0,2018,1,1
3,107.0,1,8,11,4,2,0,2017,2,1
25,84.0,2,10,4,4,2,2,2017,2,1
23,95.0,0,10,15,0,1,2,2018,1,0
28,133.75,1,10,3,4,3,1,2018,2,1
16,110.75,0,5,29,3,3,2,2018,2,1
180,70.0,0,10,16,3,1,0,2017,2,0
115,76.0,0,2,27,3,3,2,2018,1,1
256,115.0,1,6,15,3,2,0,2018,2,0
18,74.0,0,12,18,2,1,0,2017,1,1
141,128.8,1,9,23,4,2,0,2018,2,1
64,120.15,4,9,5,4,1,1,2018,1,1
6,49.59,0,11,28,4,3,1,2018,1,1
34,72.76,1,10,7,4,3,0,2017,2,1
301,115.0,1,7,30,4,1,1,2018,2,0
246,81.77,1,9,8,4,3,0,2018,2,0
4,146.0,1,6,7,4,4,0,2018,2,1
85,168.3,0,9,15,4,3,1,2018,3,0
273,94.5,0,6,24,4,2,1,2018,2,0
42,63.0,2,11,20,3,2,0,2017,2,1
35,109.0,2,10,28,4,2,0,2018,2,1
15,116.75,0,9,10,4,3,1,2017,2,0
95,75.1,0,3,23,4,3,0,2018,1,1
212,103.84,1,10,9,4,2,2,2018,3,0
39,87.0,0,8,14,3,2,0,2017,1,1
18,104.0,0,11,16,4,0,1,2017,2,1
12,145.0,1,7,11,4,1,1,2018,1,1
169,121.5,2,8,3,4,3,0,2018,2,0
24,89.0,2,1,12,4,4,0,2018,2,1
89,63.58,0,3,24,3,3,0,2018,2,1
192,86.0,0,9,25,3,3,2,2017,1,1
2,102.0,1,2,6,4,1,1,2018,2,1
16,105.0,2,9,13,4,1,2,2017,2,1
2,145.0,2,9,14,4,3,1,2017,2,1
19,88.0,1,11,18,4,2,0,2018,2,1
2,109.0,1,2,8,4,0,1,2018,2,1
36,126.9,2,5,21,4,2,2,2018,2,1
53,108.0,1,11,2,4,3,0,2018,2,0
49,71.0,0,12,30,3,4,0,2017,2,1
63,112.59,0,8,3,4,3,0,2018,1,0
44,75.0,0,2,17,3,3,0,2018,2,1
93,121.5,2,7,12,4,2,0,2018,2,1
167,96.3,0,8,26,4,2,1,2018,1,0
8,67.0,0,5,4,2,1,0,2018,1,1
83,123.9,0,6,3,4,2,1,2018,2,1
164,100.0,0,10,2,3,2,0,2017,1,1
56,156.6,0,12,19,4,0,1,2018,2,0
6,148.39,0,12,18,4,1,2,2018,2,1
23,139.0,1,7,27,4,1,0,2018,2,1
17,125.33,0,12,28,4,5,1,2017,2,1
134,101.18,0,5,30,4,5,1,2018,2,1
120,72.25,1,12,29,4,2,0,2017,2,1
9,179.0,1,5,9,4,3,1,2018,2,1
90,129.9,2,8,31,4,3,0,2018,2,1
45,81.0,0,9,12,3,1,1,2018,1,1
88,96.3,0,6,26,4,0,1,2018,2,0
3,65.0,2,8,9,3,1,2,2017,2,1
68,71.33,1,12,31,3,3,0,2017,2,1
24,96.0,0,2,3,4,3,0,2018,2,0
124,105.3,1,8,1,4,2,1,2018,2,1
4,134.17,2,8,17,4,5,1,2017,2,0
102,101.5,0,10,16,3,2,0,2017,2,0
5,139.0,1,7,14,4,3,0,2018,2,1
37,95.0,0,10,13,3,3,0,2018,1,1
57,117.9,0,6,8,4,3,0,2018,2,0
2,156.0,0,5,5,4,1,0,2018,1,1
23,95.83,1,6,18,4,1,2,2018,2,1
57,87.3,3,9,7,4,1,0,2018,2,1
104,141.3,0,7,18,4,4,1,2018,3,0
57,123.55,0,8,29,4,8,3,2018,2,0
213,119.85,0,9,19,4,5,3,2018,2,0
4,106.0,0,2,14,4,7,4,2018,1,1
5,209.7,1,9,3,4,1,2,2018,2,1
38,156.6,0,9,26,4,2,1,2018,2,0
145,106.32,0,8,15,4,2,1,2018,0,1
12,65.0,0,8,5,2,3,0,2017,2,1
8,115.6,1,11,2,4,4,1,2018,2,1
265,115.0,1,6,24,3,2,0,2018,2,0
83,105.3,1,3,25,4,2,1,2018,2,1
75,65.0,0,6,15,2,1,0,2018,1,1
31,102.99,2,10,3,4,5,2,2017,2,0
27,115.0,1,9,18,4,2,1,2017,2,1
158,168.3,1,7,1,4,2,1,2018,2,0
114,75.0,0,7,1,3,2,1,2018,1,0
12,68.0,2,12,3,3,3,2,2018,2,1
317,120.0,0,9,15,4,2,0,2018,2,0
48,149.4,0,9,18,4,2,2,2018,1,0
78,160.08,1,9,11,4,0,2,2018,3,1
78,100.0,0,3,25,3,2,1,2018,2,0
4,121.0,0,5,31,2,2,0,2018,1,1
15,60.0,0,12,27,3,1,0,2018,1,1
118,110.0,0,6,6,3,3,1,2018,1,1
4,155.0,1,9,21,4,0,1,2017,2,1
0,206.0,0,7,20,4,2,0,2018,2,0
127,79.2,1,11,12,4,1,2,2018,2,0
19,98.0,0,12,12,3,2,1,2018,2,1
27,85.0,0,5,4,3,1,0,2018,2,1
199,85.5,0,8,28,4,0,1,2018,2,0
14,58.0,0,12,14,3,4,1,2017,1,1
12,77.78,2,11,22,4,4,0,2018,2,1
73,140.4,1,8,6,4,1,1,2018,2,0
229,110.7,0,12,9,4,2,1,2018,3,1
188,130.0,0,6,15,3,2,0,2018,1,0
55,106.0,0,12,28,4,1,1,2017,2,1
41,60.0,1,11,1,3,3,2,2017,2,1
232,91.8,2,12,1,4,3,0,2018,2,1
13,96.0,0,4,26,3,3,0,2018,2,1
102,101.5,0,10,16,3,2,0,2017,2,0
20,119.0,0,9,19,2,2,1,2018,1,1
70,9.0,1,4,12,4,4,0,2018,0,1
38,179.3,4,10,20,4,1,0,2017,2,1
132,124.8,1,7,29,4,2,1,2018,2,1
93,137.7,2,7,12,4,2,0,2018,3,1
1,85.0,0,2,22,4,0,1,2018,2,0
69,150.3,1,3,12,4,1,1,2018,2,0
5,1.6,0,12,22,1,5,0,2017,2,1
4,121.0,0,5,31,2,1,0,2018,1,1
30,103.5,0,4,19,4,3,0,2018,2,1
9,95.0,0,10,30,3,1,0,2017,1,1
247,115.0,1,6,6,3,1,1,2018,2,0
38,79.0,0,2,25,2,1,0,2018,1,0
133,114.3,0,5,17,4,3,0,2018,1,1
27,110.0,1,10,29,4,1,2,2018,2,1
77,168.3,2,9,2,4,2,1,2018,3,1
25,64.64,0,2,7,4,2,2,2018,2,1
71,79.2,1,12,5,4,2,1,2018,2,1
9,115.0,1,2,27,4,1,1,2018,2,0
12,85.0,0,2,5,4,2,1,2018,1,0
3,158.5,2,6,28,4,4,0,2018,2,1
5,89.0,1,3,7,4,2,1,2018,2,0
112,198.9,1,8,14,4,0,2,2018,2,1
48,104.49,0,5,21,4,1,2,2018,2,0
150,135.0,0,10,3,4,2,1,2018,2,0
57,86.0,0,6,10,3,1,0,2018,1,1
41,161.1,2,7,19,4,2,0,2018,2,1
43,98.1,1,9,7,4,1,0,2018,2,1
83,75.0,0,12,18,3,0,2,2018,2,1
79,109.0,0,6,24,3,2,0,2018,2,1
49,91.44,0,2,22,3,5,2,2018,2,0
292,115.0,0,7,21,3,2,0,2018,2,0
46,125.55,0,10,6,4,3,0,2018,2,0
74,135.9,0,8,28,4,0,1,2018,2,1
5,150.0,0,10,7,4,2,1,2018,1,1
146,89.75,0,9,21,3,1,0,2018,2,1
61,79.2,1,11,17,4,3,0,2018,2,1
142,99.3,0,8,24,4,3,0,2018,2,1
1,89.0,0,5,24,2,1,0,2018,1,1
93,92.65,0,12,10,3,1,1,2018,3,1
83,105.61,1,12,26,4,3,1,2018,2,1
36,0.0,3,7,20,4,0,0,2018,2,1
92,70.0,0,10,7,3,4,0,2017,2,1
443,65.0,0,4,29,3,1,0,2018,2,0
42,127.5,1,10,31,4,1,1,2018,2,1
116,61.0,0,2,28,4,1,2,2018,1,0
2,169.33,0,8,15,4,2,1,2018,2,1
262,63.75,0,12,14,4,4,2,2018,2,0
192,114.75,2,8,4,4,3,1,2018,2,0
55,68.07,1,11,24,4,3,2,2018,2,1
233,90.0,0,10,14,3,2,1,2018,2,0
49,85.0,0,5,6,3,2,0,2018,2,1
34,139.5,1,10,2,4,2,2,2018,1,0
36,81.62,1,10,21,4,4,1,2017,2,1
83,0.0,1,12,17,1,0,0,2017,1,1
349,80.0,0,10,4,3,5,1,2018,1,0
181,120.0,0,10,11,4,2,0,2018,1,0
3,80.8,0,2,25,4,3,0,2018,2,1
15,104.72,1,10,7,4,3,0,2017,2,1
20,79.0,1,11,28,2,1,1,2018,1,1
1,81.0,1,2,27,4,1,0,2018,2,0
91,60.0,0,12,28,3,2,1,2017,2,1
11,85.0,0,7,25,3,4,1,2018,2,1
48,73.95,1,3,7,4,3,1,2018,2,0
3,131.0,1,4,25,4,2,1,2018,2,1
163,100.8,0,10,5,3,3,0,2018,1,0
11,88.5,0,10,23,3,2,2,2017,2,1
83,132.3,2,10,19,4,4,0,2018,2,1
66,105.0,1,11,27,3,5,2,2018,3,1
247,115.0,1,6,6,3,1,1,2018,2,0
73,74.15,1,4,26,4,2,0,2018,2,1
82,82.45,0,3,29,4,4,0,2018,2,1
44,75.0,0,2,17,3,3,0,2018,2,1
203,137.7,1,8,27,4,1,0,2018,3,0
1,89.0,1,4,8,4,1,0,2018,2,1
304,89.0,0,11,3,3,3,0,2018,2,0
26,117.0,1,4,21,4,1,0,2018,2,1
41,70.0,0,12,27,3,5,1,2018,2,1
18,89.0,1,1,15,4,3,2,2018,2,1
270,62.8,0,4,20,3,4,0,2018,2,0
159,87.72,1,9,18,3,3,2,2018,2,1
4,151.0,2,7,11,4,0,1,2018,2,1
89,76.5,0,3,30,4,3,0,2018,2,1
19,90.0,0,10,6,3,3,0,2017,2,1
17,136.0,1,8,19,4,2,0,2018,2,0
3,0.0,0,10,14,4,0,0,2018,1,1
146,166.5,2,10,19,4,4,1,2018,2,1
5,65.0,0,11,11,2,2,0,2017,1,1
93,85.5,1,6,26,4,0,1,2018,2,1
171,89.25,0,8,2,4,5,0,2018,2,0
37,108.9,1,6,20,4,2,1,2018,2,1
24,70.0,0,8,19,3,3,2,2018,1,1
80,63.36,0,11,18,4,2,0,2018,2,0
1,60.0,0,2,28,3,1,2,2018,1,0
276,95.0,0,9,22,3,3,0,2018,2,0
79,112.5,1,8,13,4,1,2,2018,1,1
305,89.0,0,11,4,3,2,1,2018,2,0
61,76.5,1,7,7,4,4,0,2017,2,0
22,130.0,3,11,11,4,2,0,2018,2,1
21,85.0,1,3,14,4,3,1,2018,1,1
43,152.05,0,2,25,4,3,2,2018,2,1
294,117.0,1,9,21,3,4,0,2018,2,0
172,88.7,1,5,22,4,1,2,2018,2,1
44,157.5,0,8,31,4,3,0,2018,2,0
7,138.5,2,10,30,4,2,2,2018,2,1
64,107.1,2,9,1,4,3,1,2018,2,1
221,65.0,0,10,10,3,1,2,2017,2,1
48,130.0,0,9,14,3,2,0,2018,2,1
175,99.45,1,8,2,4,4,0,2018,2,1
63,137.7,0,7,25,4,3,1,2018,3,0
250,100.3,2,9,8,4,3,2,2018,2,0
10,176.0,2,7,20,4,2,0,2018,1,1
16,81.0,1,11,6,4,2,0,2017,1,1
65,89.25,2,10,22,4,3,0,2017,2,1
184,82.13,2,8,17,4,1,0,2018,1,0
1,75.0,0,9,15,2,2,0,2018,2,1
0,0.0,0,1,20,1,1,0,2018,1,1
137,94.5,0,4,17,4,0,1,2018,2,1
86,85.5,0,4,14,4,3,0,2018,2,0
1,60.0,0,2,28,3,1,2,2018,1,0
56,185.0,0,9,25,3,2,2,2017,1,1
82,76.5,1,7,19,4,2,2,2017,2,0
27,132.24,0,6,12,4,6,4,2018,2,0
0,98.0,1,8,7,4,0,1,2018,2,0
127,185.85,1,6,2,4,3,0,2018,2,1
111,120.0,0,10,10,3,0,1,2018,1,0
47,132.6,2,4,29,4,2,2,2018,2,1
140,70.0,0,12,29,3,5,0,2017,2,1
37,95.0,0,9,20,4,2,2,2017,1,1
4,136.0,1,5,29,4,1,2,2018,2,1
37,99.0,1,9,2,4,1,0,2018,2,0
10,104.72,1,4,20,4,3,0,2018,1,0
65,89.1,0,6,21,4,3,0,2018,2,0
12,58.0,1,12,19,3,2,2,2017,2,1
49,86.28,0,3,29,4,4,0,2018,2,0
2,119.0,1,12,2,4,2,2,2018,3,1
221,73.0,0,8,12,3,1,0,2018,1,1
336,78.0,0,9,21,3,4,1,2018,2,1
152,98.87,0,8,23,4,5,2,2018,2,0
31,67.5,0,2,5,4,2,0,2018,2,0
17,183.0,1,9,16,4,1,0,2018,2,1
50,63.75,0,12,3,3,2,2,2018,1,1
88,198.9,1,8,7,4,0,1,2018,2,1
247,115.0,1,6,6,3,1,1,2018,2,0
30,117.9,1,5,23,4,1,1,2018,2,1
7,138.0,0,4,9,4,4,2,2018,2,0
89,127.33,0,9,25,3,1,2,2018,3,0
314,75.0,0,10,12,3,3,0,2018,2,0
30,125.1,2,9,15,4,1,0,2018,2,1
5,127.4,3,10,30,4,3,2,2018,2,1
1,60.0,0,2,28,3,1,2,2018,1,0
4,179.0,1,9,12,4,3,1,2018,2,1
0,96.33,1,8,31,4,2,1,2017,2,1
96,87.3,1,4,18,4,2,1,2018,2,1
1,109.0,0,7,29,4,1,0,2018,2,1
17,102.0,1,11,11,4,5,2,2018,2,0
83,112.2,0,9,30,3,1,0,2017,2,1
38,118.8,0,4,21,4,3,1,2018,2,0
102,101.5,0,10,16,3,2,0,2017,2,0
18,65.0,1,6,20,2,0,1,2018,1,1
250,90.95,0,10,28,4,2,2,2018,2,0
167,80.75,0,6,28,4,4,0,2018,2,0
49,115.2,2,12,5,4,1,2,2017,2,1
2,141.0,1,6,4,4,1,0,2018,2,1
22,48.5,1,11,15,4,5,0,2018,1,1
87,76.5,0,8,13,4,3,2,2017,2,0
21,151.33,1,10,23,4,2,1,2017,2,1
12,90.0,1,6,8,3,1,0,2018,1,1
23,95.0,1,9,5,4,1,2,2017,1,1
2,89.0,0,4,24,4,0,1,2018,2,0
112,76.5,0,7,22,4,4,0,2017,2,0
19,95.0,0,6,20,2,1,1,2018,1,1
0,130.0,0,10,16,4,0,2,2018,2,1
4,149.38,1,9,22,4,1,0,2018,2,1
35,158.4,2,10,3,4,3,1,2018,3,1
42,80.3,1,2,3,4,3,0,2018,2,1
84,88.4,1,11,29,4,5,2,2018,2,0
160,145.8,2,9,30,4,1,0,2018,2,0
11,88.5,0,10,23,3,2,2,2017,2,1
153,151.2,3,10,17,4,5,2,2018,3,1
220,90.95,1,8,9,4,5,0,2018,2,0
156,103.5,0,8,21,4,1,2,2018,2,0
43,118.0,0,12,31,3,3,0,2017,2,1
6,145.0,2,8,21,4,0,1,2018,2,1
14,98.11,1,12,28,4,5,2,2018,2,1
132,105.83,0,7,5,4,4,0,2018,2,0
5,110.0,1,5,24,2,2,0,2018,2,1
4,65.0,0,3,21,2,0,1,2018,1,1
154,113.4,0,10,7,4,2,1,2018,1,0
25,156.0,2,4,30,4,1,0,2018,2,1
32,105.0,1,7,18,3,1,1,2018,2,1
1,140.0,0,10,22,4,1,0,2018,2,1
33,97.4,1,11,13,4,2,2,2018,2,1
3,76.3,1,1,17,4,4,2,2018,1,1
192,95.0,0,6,24,3,2,0,2018,1,1
12,106.25,0,5,31,4,1,0,2018,1,1
124,143.7,1,8,5,4,2,1,2018,3,1
2,65.0,2,11,28,2,2,1,2018,1,1
156,89.25,1,10,9,4,2,1,2017,2,1
58,99.45,0,4,11,4,3,1,2018,2,1
346,90.0,0,9,13,3,2,0,2018,1,1
41,65.0,0,12,27,3,1,0,2018,2,1
13,190.93,3,9,28,4,2,0,2018,2,1
17,83.2,0,11,27,4,3,2,2018,2,0
5,65.0,0,9,22,2,1,0,2017,1,1
81,103.5,0,7,3,4,3,2,2018,1,1
320,115.0,1,8,18,4,2,0,2018,2,0
87,95.7,1,12,29,4,3,0,2017,2,1
0,148.0,0,8,19,4,2,0,2018,2,1
171,80.75,0,7,11,4,4,1,2018,2,0
54,72.0,0,11,12,3,1,0,2018,2,1
6,138.0,0,12,30,4,2,0,2018,2,1
4,96.0,0,12,21,4,1,1,2017,2,1
28,85.59,1,11,4,4,4,0,2017,2,1
62,207.9,1,9,24,4,4,2,2018,2,1
58,109.4,2,12,28,4,4,1,2017,2,1
40,85.5,0,10,16,3,2,2,2018,2,0
21,159.0,0,8,1,4,3,1,2018,2,0
100,38.67,0,3,25,3,2,1,2018,2,1
28,103.46,1,9,27,4,3,0,2018,2,0
131,108.0,0,10,10,4,0,1,2018,1,0
107,130.0,1,6,10,3,2,0,2018,2,1
106,139.95,2,7,11,4,3,1,2018,3,1
3,101.0,0,3,22,4,1,0,2018,2,1
2,75.0,1,1,4,4,1,1,2018,2,1
12,122.33,0,4,29,4,2,1,2018,2,0
74,81.25,0,7,23,3,2,2,2018,2,1
35,98.1,1,5,24,4,1,0,2018,2,1
81,79.2,1,12,8,4,3,0,2018,2,1
17,48.0,0,10,16,3,2,0,2017,2,1
5,99.0,1,4,2,4,1,0,2018,2,1
128,76.5,2,8,8,4,1,1,2017,2,1
126,90.9,1,6,26,4,0,2,2018,1,1
134,96.3,2,4,29,4,2,0,2018,2,1
235,90.95,1,8,12,4,3,2,2018,2,0
158,99.45,1,7,3,4,3,2,2018,2,1
1,60.0,0,2,28,3,1,2,2018,1,0
57,80.3,0,3,4,4,2,0,2018,2,1
207,95.0,0,12,30,3,2,1,2018,2,1
160,90.0,0,4,27,3,4,2,2018,2,0
4,80.0,0,1,19,4,1,0,2018,1,1
32,85.0,0,7,18,3,1,1,2018,1,1
131,103.05,1,10,10,4,1,1,2018,1,1
10,120.0,0,11,10,4,1,0,2018,1,0
168,85.0,0,4,22,3,2,1,2018,2,0
70,128.7,2,4,4,4,2,1,2018,3,1
11,119.0,1,5,31,4,2,0,2018,2,0
169,0.0,1,7,9,4,2,2,2018,3,1
67,80.75,0,4,3,4,4,2,2018,2,1
84,118.15,1,4,27,4,4,0,2018,2,1
69,135.9,1,9,5,4,3,1,2018,2,1
4,160.0,1,10,3,4,2,1,2018,2,1
28,84.3,2,2,6,4,1,2,2018,2,1
49,116.7,1,6,26,4,1,2,2018,2,1
50,82.47,1,6,28,4,1,0,2018,2,1
27,108.0,0,9,30,3,2,0,2017,2,1
0,116.45,0,6,16,3,3,2,2018,2,1
112,107.95,1,5,2,4,3,1,2018,2,1
220,90.0,1,8,15,4,1,1,2018,2,1
34,109.0,1,10,29,4,1,1,2018,2,0
121,90.0,0,6,24,3,2,1,2018,2,0
0,93.6,0,9,15,4,2,0,2017,1,1
10,110.0,0,5,29,2,5,3,2018,1,1
79,96.3,0,3,21,4,2,1,2018,2,0
85,75.0,0,10,6,3,3,1,2018,1,1
70,100.0,0,6,3,3,2,0,2018,2,1
81,103.5,1,7,3,4,1,2,2018,2,0
3,96.8,1,5,12,3,3,2,2018,2,1
32,135.9,2,9,9,4,1,0,2018,2,1
40,115.2,0,12,5,4,1,1,2017,2,1
49,135.9,1,6,4,4,1,1,2018,2,1
149,127.5,0,7,20,4,3,0,2018,2,0
20,122.2,0,3,19,4,3,2,2018,1,1
223,86.63,0,7,24,4,1,2,2018,2,0
133,114.63,1,7,16,4,5,2,2018,2,1
11,80.41,0,12,25,4,2,1,2017,2,1
2,94.0,0,10,30,0,1,2,2018,1,1
5,146.0,1,6,7,4,2,0,2018,2,1
42,103.84,1,4,21,4,3,1,2018,2,1
36,86.5,0,3,1,2,1,0,2018,1,1
1,66.0,1,2,17,2,1,0,2018,1,1
3,130.0,0,8,17,2,3,1,2017,2,0
9,81.0,0,1,16,4,11,4,2018,1,1
43,108.0,1,10,3,4,0,1,2018,2,0
3,125.67,1,8,24,4,3,0,2018,2,1
17,108.2,0,12,9,3,7,2,2018,2,1
279,110.0,0,10,12,3,3,0,2018,2,0
96,94.67,2,11,18,4,2,1,2018,2,1
7,136.0,0,9,22,4,3,0,2017,2,1
57,126.36,0,6,3,4,1,0,2018,2,0
60,98.94,1,9,12,4,3,2,2017,2,1
85,99.9,1,7,25,4,1,1,2018,1,1
59,138.6,2,12,24,4,1,2,2018,3,1
47,73.08,3,3,30,4,3,0,2018,2,1
155,115.68,1,8,9,4,4,0,2018,3,0
11,69.6,0,12,8,3,1,0,2017,2,1
121,91.5,0,4,30,4,1,2,2018,2,1
39,201.08,0,12,29,4,3,1,2018,2,1
60,142.13,1,7,24,4,4,2,2018,3,1
12,81.0,0,8,22,4,1,0,2017,2,1
20,85.0,0,10,27,3,1,0,2018,2,1
162,103.5,0,8,8,4,2,1,2018,1,0
18,65.0,1,6,20,2,0,1,2018,1,1
153,89.76,0,10,19,3,4,0,2018,2,0
183,100.0,0,9,8,3,3,0,2018,1,1
1,66.7,0,1,14,4,1,0,2018,1,1
102,101.5,0,10,16,3,2,0,2017,2,0
232,167.95,2,8,22,4,4,1,2018,3,0
208,90.0,1,4,23,3,3,2,2018,2,1
224,65.0,1,10,2,3,2,1,2017,2,1
65,76.5,0,3,10,4,1,0,2018,2,1
302,100.0,0,9,16,3,2,1,2018,2,0
71,120.0,0,6,14,3,3,0,2018,1,1
5,100.0,0,5,24,2,2,0,2018,1,1
26,79.92,0,12,21,4,4,1,2018,1,0
126,80.75,1,9,12,3,2,1,2018,2,0
124,137.7,1,11,2,4,4,0,2018,2,1
53,120.0,0,10,14,3,1,0,2018,1,1
163,115.0,0,10,15,3,1,0,2018,1,0
64,111.6,2,12,26,4,2,1,2018,2,1
11,85.0,0,10,3,3,2,1,2018,2,1
3,115.0,0,9,26,3,0,1,2018,2,1
41,113.0,0,10,26,4,2,0,2018,1,1
177,100.0,0,6,3,3,2,0,2018,2,0
58,81.08,0,4,24,4,1,2,2018,2,1
38,76.5,1,3,11,4,2,1,2018,1,0
40,107.1,0,4,1,4,2,1,2018,2,0
98,73.95,0,3,16,4,4,0,2018,2,1
108,72.25,3,12,21,4,3,1,2017,2,1
90,46.66,0,7,20,4,1,1,2017,2,1
279,110.0,0,10,12,3,3,0,2018,2,0
1,60.0,0,2,28,3,1,2,2018,1,0
13,89.39,0,12,3,4,4,2,2018,2,1
101,72.25,1,8,22,3,3,1,2018,2,1
301,52.0,0,11,18,3,2,0,2018,2,0
197,112.0,0,8,25,3,3,0,2018,2,0
47,107.1,1,7,3,4,2,2,2018,2,1
59,90.51,1,7,24,4,4,2,2018,2,1
1,67.0,1,8,17,2,2,0,2018,1,1
14,159.33,2,6,12,4,1,2,2018,3,1
33,104.4,1,9,2,4,1,0,2018,1,1
53,135.9,3,9,9,4,2,0,2018,2,1
26,106.93,1,10,5,4,4,1,2017,2,1
10,162.33,3,9,18,4,1,2,2018,2,1
64,112.48,1,4,23,4,4,2,2018,2,1
4,93.0,1,2,4,4,2,0,2018,2,1
40,106.9,0,9,4,4,5,2,2018,0,0
116,61.0,0,2,28,3,1,2,2018,1,0
66,68.0,1,12,23,3,5,2,2018,2,1
3,66.0,0,2,29,2,2,1,2018,1,1
19,191.0,0,8,14,4,1,2,2018,3,0
122,109.65,0,6,11,4,2,2,2018,2,1
80,65.83,0,3,25,4,2,1,2018,2,1
42,95.0,0,9,28,3,3,0,2018,2,1
33,42.0,1,11,10,3,4,0,2017,1,1
81,119.07,0,10,2,4,1,2,2018,2,0
166,99.45,0,8,5,4,2,2,2018,2,0
4,164.0,0,6,14,4,2,0,2018,2,0
3,79.0,1,12,15,2,2,0,2018,1,1
147,85.5,2,10,27,4,1,0,2018,1,0
123,162.0,0,9,20,4,5,1,2018,3,0
9,104.8,0,5,31,4,3,0,2018,2,1
37,81.55,1,2,6,4,1,1,2018,2,1
71,120.0,0,6,14,3,3,0,2018,1,1
304,89.0,0,11,3,3,3,0,2018,2,0
200,82.92,3,10,31,4,2,1,2018,0,1
31,75.0,0,9,16,3,2,1,2018,2,1
0,110.5,2,1,30,4,1,1,2018,2,1
120,129.6,0,9,14,4,4,2,2018,2,0
63,123.66,2,10,24,4,3,1,2018,3,1
120,97.55,0,6,30,4,2,0,2018,0,1
39,101.5,0,8,14,3,2,0,2017,2,1
16,108.67,0,12,8,4,3,0,2018,2,1
141,131.47,1,8,1,4,5,1,2018,3,1
19,93.0,1,2,19,4,2,1,2018,2,1
18,139.0,3,10,10,4,0,1,2018,1,1
13,135.0,1,10,28,4,2,0,2017,2,1
6,110.0,0,10,26,0,4,1,2018,1,1
16,152.67,1,6,2,4,3,0,2018,2,1
211,121.55,2,8,22,4,4,1,2018,3,0
145,118.8,0,9,16,4,2,2,2018,2,0
64,103.95,1,9,4,4,2,2,2018,2,1
2,110.0,0,5,19,0,2,0,2018,1,0
320,90.0,0,8,18,3,2,0,2018,1,1
50,144.0,2,10,5,4,2,0,2018,2,1
0,128.0,0,8,18,4,1,0,2017,1,1
2,90.78,0,11,26,4,3,2,2018,2,1
78,136.0,1,4,12,4,4,0,2018,2,0
100,105.3,1,5,1,4,1,2,2018,2,1
71,120.0,0,6,14,3,3,0,2018,1,1
163,100.0,0,6,5,3,2,2,2018,1,0
20,99.0,1,7,29,4,1,0,2018,2,1
34,122.4,0,6,19,4,1,2,2018,2,0
133,115.6,0,11,27,4,3,2,2018,3,0
182,98.1,0,10,12,4,1,0,2018,2,0
32,64.0,0,1,24,2,1,2,2018,2,1
18,93.0,0,8,26,4,3,0,2017,2,1
8,93.0,1,8,18,4,5,0,2017,2,1
64,143.5,1,9,4,4,0,1,2018,2,0
15,85.29,1,8,27,4,5,2,2017,2,0
0,95.0,0,5,9,2,2,1,2018,1,1
61,82.45,1,3,12,4,2,2,2018,1,1
10,83.93,1,3,14,4,3,1,2018,2,1
0,84.0,0,4,5,3,1,0,2018,1,1
40,130.0,1,11,11,4,2,0,2018,2,1
81,89.25,1,10,25,4,2,2,2017,2,0
78,96.3,0,4,8,4,2,1,2018,2,1
172,95.0,0,6,24,3,2,0,2018,1,0
210,36.38,0,10,8,3,3,1,2017,2,1
3,113.0,2,6,26,4,0,2,2018,2,1
1,137.0,2,8,17,4,1,0,2018,2,1
6,114.0,1,9,21,4,3,1,2017,1,1
39,94.5,1,4,24,4,0,1,2018,2,1
94,65.45,2,11,23,4,2,1,2017,2,1
131,72.25,0,7,9,3,1,1,2018,2,1
93,159.3,0,6,3,4,2,0,2018,3,1
